address,latitude,longitude,city,state,postal_code,price,price_sqft,#bedrooms,#bathrooms,sqft,url
385 Enota Pl SW,33.74466,-84.434278,ATLANTA,GA,30310,85500,95,2,1,900,https://www.zillow.com/homedetails/385-Enota-Pl-SW-Atlanta-GA-30310/35842525_zpid/
385 Lynhurst Dr SW,33.745708,-84.49038,ATLANTA,GA,30311,81000,46,3,2,1747,https://www.zillow.com/homedetails/385-Lynhurst-Dr-SW-Atlanta-GA-30311/35870659_zpid/
385 Ralph Mcgill Blvd NE APT L,33.763412,-84.375372,ATLANTA,GA,30312,150000,124,2,2,1204,https://www.zillow.com/homedetails/385-Ralph-Mcgill-Blvd-NE-APT-L-Atlanta-GA-30312/65461398_zpid/
385 Saint Jacques Ct SW,33.713072,-84.550504,ATLANTA,GA,30331,230000,92,4,4,2496,https://www.zillow.com/homedetails/385-Saint-Jacques-Ct-SW-Atlanta-GA-30331/35888684_zpid/
3850 Chattahoochee Summit Dr SE # 31,33.888732,-84.450475,ATLANTA,GA,30339,281000,183,2,2.5,1533,https://www.zillow.com/homedetails/3850-Chattahoochee-Summit-Dr-SE-31-Atlanta-GA-30339/69327289_zpid/
3850 Peachtree Dunwoody Rd NE,33.859972,-84.359266,ATLANTA,GA,30342,1250000,469,4,2,2664,https://www.zillow.com/homedetails/3850-Peachtree-Dunwoody-Rd-NE-Atlanta-GA-30342/35928207_zpid/
3860 Lake Forrest Dr NW,33.859863,-84.387158,ATLANTA,GA,30342,650000,301,3,3,2159,https://www.zillow.com/homedetails/3860-Lake-Forrest-Dr-NW-Atlanta-GA-30342/35942348_zpid/
3862 Wieuca Ter NE,33.860518,-84.3616,ATLANTA,GA,30342,989000,412,3,2,2400,https://www.zillow.com/homedetails/3862-Wieuca-Ter-NE-Atlanta-GA-30342/35928038_zpid/
3865 Morning Creek Dr,33.604673,-84.514095,COLLEGE PARK,GA,30349,17000,7,3,2.5,2268,https://www.zillow.com/homedetails/3865-Morning-Creek-Dr-College-Park-GA-30349/35957268_zpid/
3866 Atlanta Rd SE,33.859119,-84.492407,SMYRNA,GA,30080,435000,183,4,2,2369,https://www.zillow.com/homedetails/3866-Atlanta-Rd-SE-Smyrna-GA-30080/14311708_zpid/
3867 Bakers Ferry Rd SW,33.757768,-84.515704,Atlanta,GA,30331,23000,12,2,1,1900,https://www.zillow.com/homedetails/3867-Bakers-Ferry-Rd-SW-Atlanta-GA-30331/65449240_zpid/
3867 The Ascent NE,33.906259,-84.336714,Brookhaven,GA,30319,715000,248,5,4,2876,https://www.zillow.com/homedetails/3867-The-Ascent-NE-Brookhaven-GA-30319/14576468_zpid/
3868 Margaux Dr,33.634,-84.5527,Atlanta,GA,30349,195000,71,4,3,2727,https://www.zillow.com/homedetails/3868-Margaux-Dr-Atlanta-GA-30349/2142032940_zpid/
3868 Margaux Dr # 29,33.651919,-84.626191,ATLANTA,GA,30349,195000,71,4,2.5,2727,https://www.zillow.com/homedetails/3868-Margaux-Dr-29-Atlanta-GA-30349/98005029_zpid/
3868 Whittington Dr NE,33.860974,-84.372062,ATLANTA,GA,30342,840000,334,4,5,2509,https://www.zillow.com/homedetails/3868-Whittington-Dr-NE-Atlanta-GA-30342/35933683_zpid/
387 Andrew Hairston Pl NW,33.765284,-84.413555,ATLANTA,GA,30314,50000,42,4,2,1180,https://www.zillow.com/homedetails/387-Andrew-Hairston-Pl-NW-Atlanta-GA-30314/35833369_zpid/
387 Ralph Mcgill Blvd NE APT G,33.763412,-84.375372,ATLANTA,GA,30312,125500,158,2,1,790,https://www.zillow.com/homedetails/387-Ralph-Mcgill-Blvd-NE-APT-G-Atlanta-GA-30312/65461411_zpid/
387 Ralph Mcgill Blvd NE APT H,33.763412,-84.375372,ATLANTA,GA,30312,146000,129,2,3,1124,https://www.zillow.com/homedetails/387-Ralph-Mcgill-Blvd-NE-APT-H-Atlanta-GA-30312/65461412_zpid/
387 Ralph Mcgill Blvd NE APT J,33.763412,-84.375372,ATLANTA,GA,30312,150000,133,2,3,1124,https://www.zillow.com/homedetails/387-Ralph-Mcgill-Blvd-NE-APT-J-Atlanta-GA-30312/65461414_zpid/
387 Ralph Mcgill Blvd NE APT L,33.763412,-84.375372,ATLANTA,GA,30312,115000,163,2,1,790,https://www.zillow.com/homedetails/387-Ralph-Mcgill-Blvd-NE-APT-L-Atlanta-GA-30312/65461416_zpid/
3870 Powers Ferry Rd NW,33.860571,-84.38863,ATLANTA,GA,30342,1100000,149,5,6,7344,https://www.zillow.com/homedetails/3870-Powers-Ferry-Rd-NW-Atlanta-GA-30342/65470009_zpid/
3873 Lake Sanctuary Way,33.649042,-84.52907,ATLANTA,GA,30349,235000,94,4,3,2498,https://www.zillow.com/homedetails/3873-Lake-Sanctuary-Way-Atlanta-GA-30349/98006287_zpid/
3873 Roswell Rd NE APT 17,33.860661,-84.378506,ATLANTA,GA,30342,450000,200,3,2.5,2250,https://www.zillow.com/homedetails/3873-Roswell-Rd-NE-APT-17-Atlanta-GA-30342/35942674_zpid/
3873 Roswell Rd NE APT 3,33.860536,-84.380123,ATLANTA,GA,30342,440000,218,3,2.5,2016,https://www.zillow.com/homedetails/3873-Roswell-Rd-NE-APT-3-Atlanta-GA-30342/35942659_zpid/
3873 Roswell Rd NE APT 5,33.860717,-84.380119,ATLANTA,GA,30342,173300,85,3,2.5,2016,https://www.zillow.com/homedetails/3873-Roswell-Rd-NE-APT-5-Atlanta-GA-30342/35942661_zpid/
3873 Roswell Rd NE APT 8,33.860652,-84.379611,ATLANTA,GA,30342,400000,200,3,3,1995,https://www.zillow.com/homedetails/3873-Roswell-Rd-NE-APT-8-Atlanta-GA-30342/35942664_zpid/
3873 Stratford Park Dr NE,33.859976,-84.365863,ATLANTA,GA,30342,1430000,,6,7,--,https://www.zillow.com/homedetails/3873-Stratford-Park-Dr-NE-Atlanta-GA-30342/121352333_zpid/
388 Grant Park Pl SE,33.732854,-84.375065,ATLANTA,GA,30315,474000,231,3,3,2044,https://www.zillow.com/homedetails/388-Grant-Park-Pl-SE-Atlanta-GA-30315/35877678_zpid/
388 Griffin St NW,33.765363,-84.411403,ATLANTA,GA,30314,18000,15,3,2.5,1200,https://www.zillow.com/homedetails/388-Griffin-St-NW-Atlanta-GA-30314/69343262_zpid/
3880 Paces Lookout Dr SE # 14,33.86141,-84.474295,ATLANTA,GA,30339,860000,330,3,4.5,2602,https://www.zillow.com/homedetails/3880-Paces-Lookout-Dr-SE-14-Atlanta-GA-30339/122467868_zpid/
3883 Adamsville Dr SW,33.762279,-84.51478,ATLANTA,GA,30331,124800,104,4,3,1194,https://www.zillow.com/homedetails/3883-Adamsville-Dr-SW-Atlanta-GA-30331/35842994_zpid/
3883 Lake Manor Way,33.650615,-84.527404,ATLANTA,GA,30349,211500,87,4,3,2408,https://www.zillow.com/homedetails/3883-Lake-Manor-Way-Atlanta-GA-30349/108599867_zpid/
3884 Rux Rd SW,33.696171,-84.515512,ATLANTA,GA,30331,135000,113,3,2,1188,https://www.zillow.com/homedetails/3884-Rux-Rd-SW-Atlanta-GA-30331/35884599_zpid/
3889 Rains Ct NE,33.906881,-84.333717,Brookhaven,GA,30319,509000,242,4,2.5,2095,https://www.zillow.com/homedetails/3889-Rains-Ct-NE-Brookhaven-GA-30319/14576614_zpid/
389 E Rhinehill Rd SE,33.691251,-84.376403,ATLANTA,GA,30315,90000,70,3,2,1272,https://www.zillow.com/homedetails/389-E-Rhinehill-Rd-SE-Atlanta-GA-30315/35876160_zpid/
389 Sinclair Ave NE,33.764739,-84.353019,ATLANTA,GA,30307,765000,195,4,3,3911,https://www.zillow.com/homedetails/389-Sinclair-Ave-NE-Atlanta-GA-30307/35848026_zpid/
389 Valley Brook Dr NE,33.876611,-84.374659,ATLANTA,GA,30342,533200,255,3,3,2089,https://www.zillow.com/homedetails/389-Valley-Brook-Dr-NE-Atlanta-GA-30342/35934108_zpid/
3890 Randall Farm Rd SE,33.858514,-84.465802,ATLANTA,GA,30339,1090000,212,5,6,5150,https://www.zillow.com/homedetails/3890-Randall-Farm-Rd-SE-Atlanta-GA-30339/14318651_zpid/
3891 Adamsville Dr SW,33.762287,-84.515039,ATLANTA,GA,30331,62001,58,3,1.5,1066,https://www.zillow.com/homedetails/3891-Adamsville-Dr-SW-Atlanta-GA-30331/35842995_zpid/
3895 Pontevedra Pl,33.650958,-84.581302,COLLEGE PARK,GA,30349,207900,54,4,3,3804,https://www.zillow.com/homedetails/3895-Pontevedra-Pl-College-Park-GA-30349/35838173_zpid/
3897 Old Atlanta Station Dr SE # 1,33.837973,-84.483115,Smyrna,GA,30339,311000,152,2,3.5,2037,https://www.zillow.com/homedetails/3897-Old-Atlanta-Station-Dr-SE-1-Smyrna-GA-30339/87687641_zpid/
39 Lakeland Dr NE,33.848746,-84.381414,ATLANTA,GA,30305,200000,196,2,1,1020,https://www.zillow.com/homedetails/39-Lakeland-Dr-NE-Atlanta-GA-30305/35943255_zpid/
39 Ollie St NW,33.755878,-84.421042,ATLANTA,GA,30314,73500,52,2,3,1408,https://www.zillow.com/homedetails/39-Ollie-St-NW-Atlanta-GA-30314/35834479_zpid/
39 Saint Claire Ln NE,33.830919,-84.354514,ATLANTA,GA,30324,221000,151,2,2,1461,https://www.zillow.com/homedetails/39-Saint-Claire-Ln-NE-Atlanta-GA-30324/35935740_zpid/
39 Woodcrest Ave NE,33.803917,-84.388742,ATLANTA,GA,30309,1460000,394,4,4,3700,https://www.zillow.com/homedetails/39-Woodcrest-Ave-NE-Atlanta-GA-30309/35899738_zpid/
390 Forest Valley Ct,33.890436,-84.375001,ATLANTA,GA,30342,555000,184,4,3,3002,https://www.zillow.com/homedetails/390-Forest-Valley-Ct-Atlanta-GA-30342/35934808_zpid/
390 Hascall Rd NW,33.796864,-84.400762,ATLANTA,GA,30309,608000,268,3,2,2312,https://www.zillow.com/homedetails/390-Hascall-Rd-NW-Atlanta-GA-30309/35908642_zpid/
390 W Lake Ave NW # 1,33.765829,-84.442275,ATLANTA,GA,30318,44500,35,3,1.5,1242,https://www.zillow.com/homedetails/390-W-Lake-Ave-NW-1-Atlanta-GA-30318/125825969_zpid/
3904 Kingfisher Dr,33.648232,-84.531276,ATLANTA,GA,30349,249000,74,4,5,3348,https://www.zillow.com/homedetails/3904-Kingfisher-Dr-Atlanta-GA-30349/119315566_zpid/
3905 Princeton Lakes Pass SW,33.659569,-84.516042,ATLANTA,GA,30331,145550,104,3,3,1396,https://www.zillow.com/homedetails/3905-Princeton-Lakes-Pass-SW-Atlanta-GA-30331/88811827_zpid/
3906 Kenner Dr SW,33.754919,-84.509117,ATLANTA,GA,30331,74724,43,3,2,1706,https://www.zillow.com/homedetails/3906-Kenner-Dr-SW-Atlanta-GA-30331/65448905_zpid/
3908 Margaux Dr,33.652907,-84.624709,Atlanta,GA,30349,215000,74,4,3,2876,https://www.zillow.com/homedetails/3908-Margaux-Dr-Atlanta-GA-30349/2139613896_zpid/
391 Argonne Dr NW,33.836277,-84.399827,Atlanta,GA,30305,4800000,606,5,4.5,7910,https://www.zillow.com/homedetails/391-Argonne-Dr-NW-Atlanta-GA-30305/171554032_zpid/
391 Ralph Mcgill Blvd NE APT H,33.763412,-84.375372,ATLANTA,GA,30312,130000,145,1,1,894,https://www.zillow.com/homedetails/391-Ralph-Mcgill-Blvd-NE-APT-H-Atlanta-GA-30312/65461432_zpid/
391 Ralph Mcgill Blvd NE APT M,33.763412,-84.375372,ATLANTA,GA,30312,100000,169,1,1,590,https://www.zillow.com/homedetails/391-Ralph-Mcgill-Blvd-NE-APT-M-Atlanta-GA-30312/65461437_zpid/
391 Rockwell St SW,33.731801,-84.40102,ATLANTA,GA,30310,31000,,3,1,--,https://www.zillow.com/homedetails/391-Rockwell-St-SW-Atlanta-GA-30310/35890462_zpid/
3915 Ailey Ave,33.653216,-84.629839,ATLANTA,GA,30349,275000,87,5,4,3133,https://www.zillow.com/homedetails/3915-Ailey-Ave-Atlanta-GA-30349/82629376_zpid/
3919 Wisteria Ln SW,33.755988,-84.509571,ATLANTA,GA,30331,82202,73,4,2,1126,https://www.zillow.com/homedetails/3919-Wisteria-Ln-SW-Atlanta-GA-30331/65448884_zpid/
392 Cairo St NW,33.765395,-84.419968,ATLANTA,GA,30314,54250,39,3,1,1374,https://www.zillow.com/homedetails/392-Cairo-St-NW-Atlanta-GA-30314/35833879_zpid/
392 Dollar Mill Ct SW,33.743484,-84.525147,ATLANTA,GA,30331,65000,65,3,1,1000,https://www.zillow.com/homedetails/392-Dollar-Mill-Ct-SW-Atlanta-GA-30331/65450214_zpid/
393 5TH St NE APT 1,33.775083,-84.374367,ATLANTA,GA,30308,235000,171,3,2,1374,https://www.zillow.com/homedetails/393-5TH-St-NE-APT-1-Atlanta-GA-30308/35880411_zpid/
393 5TH St NE APT 2,33.775083,-84.374367,ATLANTA,GA,30308,305000,208,3,2,1466,https://www.zillow.com/homedetails/393-5TH-St-NE-APT-2-Atlanta-GA-30308/35880412_zpid/
393 5TH St NE APT 3,33.775083,-84.374367,ATLANTA,GA,30308,340000,252,4,3,1344,https://www.zillow.com/homedetails/393-5TH-St-NE-APT-3-Atlanta-GA-30308/35880413_zpid/
393 Deering Rd NW,33.796458,-84.400863,ATLANTA,GA,30309,139000,167,2,1,832,https://www.zillow.com/homedetails/393-Deering-Rd-NW-Atlanta-GA-30309/35908609_zpid/
3935 Parham Way,33.646894,-84.569595,ATLANTA,GA,30349,274000,84,4,4,3224,https://www.zillow.com/homedetails/3935-Parham-Way-Atlanta-GA-30349/82631560_zpid/
3935 Thaxton Rd SW,33.648154,-84.544741,ATLANTA,GA,30331,76000,52,3,2,1445,https://www.zillow.com/homedetails/3935-Thaxton-Rd-SW-Atlanta-GA-30331/35958334_zpid/
3937 Ashford Trl NE,33.906109,-84.32085,Brookhaven,GA,30319,612500,160,5,4,3815,https://www.zillow.com/homedetails/3937-Ashford-Trl-NE-Brookhaven-GA-30319/14576352_zpid/
394 6TH St NE APT 2,33.776346,-84.374289,ATLANTA,GA,30308,168000,221,2,1,759,https://www.zillow.com/homedetails/394-6TH-St-NE-APT-2-Atlanta-GA-30308/88815320_zpid/
394 6TH St NE APT 3,33.776346,-84.374289,ATLANTA,GA,30308,181000,238,2,1,759,https://www.zillow.com/homedetails/394-6TH-St-NE-APT-3-Atlanta-GA-30308/88827096_zpid/
394 Mcdonough Blvd SE,33.715188,-84.374898,ATLANTA,GA,30315,250000,125,4,2,1992,https://www.zillow.com/homedetails/394-Mcdonough-Blvd-SE-Atlanta-GA-30315/121352469_zpid/
3942 Bakers Ferry Rd SW,33.754863,-84.517165,ATLANTA,GA,30331,61100,55,3,2,1100,https://www.zillow.com/homedetails/3942-Bakers-Ferry-Rd-SW-Atlanta-GA-30331/65449233_zpid/
395 Central Park Pl NE UNIT 230,33.765272,-84.376772,ATLANTA,GA,30312,327500,208,2,2,1571,https://www.zillow.com/homedetails/395-Central-Park-Pl-NE-UNIT-230-Atlanta-GA-30312/82611353_zpid/
395 Central Park Pl NE UNIT 240,33.765272,-84.376772,ATLANTA,GA,30312,320000,194,2,2,1647,https://www.zillow.com/homedetails/395-Central-Park-Pl-NE-UNIT-240-Atlanta-GA-30312/82618495_zpid/
395 Central Park Pl NE UNIT 330,33.766626,-84.377501,ATLANTA,GA,30312,315500,200,2,2,1571,https://www.zillow.com/homedetails/395-Central-Park-Pl-NE-UNIT-330-Atlanta-GA-30312/82629603_zpid/
395 Central Park Pl NE UNIT 340,33.765272,-84.376772,ATLANTA,GA,30312,315000,191,2,2,1647,https://www.zillow.com/homedetails/395-Central-Park-Pl-NE-UNIT-340-Atlanta-GA-30312/82627280_zpid/
395 Central Park Pl NE UNIT 450,33.765272,-84.376772,ATLANTA,GA,30312,305000,237,1,2,1285,https://www.zillow.com/homedetails/395-Central-Park-Pl-NE-UNIT-450-Atlanta-GA-30312/82615090_zpid/
395 Central Park Pl NE UNIT 610,33.765272,-84.376772,ATLANTA,GA,30312,305000,226,2,2,1349,https://www.zillow.com/homedetails/395-Central-Park-Pl-NE-UNIT-610-Atlanta-GA-30312/82620744_zpid/
395 New Jersey Ave NW,33.765945,-84.455598,ATLANTA,GA,30314,5500,7,3,2,760,https://www.zillow.com/homedetails/395-New-Jersey-Ave-NW-Atlanta-GA-30314/35855920_zpid/
395 New Jersey Ave NW,33.765945,-84.455598,ATLANTA,GA,30314,5500,7,3,2,760,https://www.zillow.com/homedetails/395-New-Jersey-Ave-NW-Atlanta-GA-30314/35855920_zpid/
395 Pharr Rd NE APT 101,33.836661,-84.375174,ATLANTA,GA,30305,125600,167,1,1,750,https://www.zillow.com/homedetails/395-Pharr-Rd-NE-APT-101-Atlanta-GA-30305/65467152_zpid/
395 Pharr Rd NE APT 201,33.836661,-84.375174,Atlanta,GA,30305,126500,168,1,1,750,https://www.zillow.com/homedetails/395-Pharr-Rd-NE-APT-201-Atlanta-GA-30305/65467159_zpid/
395 Pharr Rd NE APT 403,33.836661,-84.375174,Atlanta,GA,30305,128000,170,1,1,750,https://www.zillow.com/homedetails/395-Pharr-Rd-NE-APT-403-Atlanta-GA-30305/65467177_zpid/
395 River Valley Rd,33.932387,-84.400917,SANDY SPRINGS,GA,30328,588000,125,4,3,3749,https://www.zillow.com/homedetails/395-River-Valley-Rd-Sandy-Springs-GA-30328/35905464_zpid/
395 Sydney St SE,33.740933,-84.37472,ATLANTA,GA,30312,550000,264,4,2,2079,https://www.zillow.com/homedetails/395-Sydney-St-SE-Atlanta-GA-30312/35878157_zpid/
3955 Northside Dr NW,33.863833,-84.404007,ATLANTA,GA,30342,1500000,246,5,4.5,6094,https://www.zillow.com/homedetails/3955-Northside-Dr-NW-Atlanta-GA-30342/35906998_zpid/
3957 Old Atlanta Station Ct SE # 28,33.837041,-84.482892,Atlanta,GA,30339,311000,116,4,4,2664,https://www.zillow.com/homedetails/3957-Old-Atlanta-Station-Ct-SE-28-Atlanta-GA-30339/2091414152_zpid/
396 Andrew Hairston Pl NW,33.765486,-84.414083,ATLANTA,GA,30314,35000,27,2,1,1284,https://www.zillow.com/homedetails/396-Andrew-Hairston-Pl-NW-Atlanta-GA-30314/35833307_zpid/
396 Wimbledon Rd NE,33.807045,-84.374334,ATLANTA,GA,30324,380000,348,3,3,1936,https://www.zillow.com/homedetails/396-Wimbledon-Rd-NE-Atlanta-GA-30324/35932238_zpid/
3961 Saint Clair Ct Ne,33.909199,-84.328595,Brookhaven,GA,30319,630000,229,5,4,2750,https://www.zillow.com/homedetails/3961-Saint-Clair-Ct-Ne-Brookhaven-GA-30319/2090767571_zpid/
3961 Saint Clair Ct NE,33.909199,-84.328595,Brookhaven,GA,30319,630000,245,5,4,2570,https://www.zillow.com/homedetails/3961-Saint-Clair-Ct-NE-Brookhaven-GA-30319/14576538_zpid/
3961 Sheldon Dr NE,33.861815,-84.377939,ATLANTA,GA,30342,445000,274,3,2,1620,https://www.zillow.com/homedetails/3961-Sheldon-Dr-NE-Atlanta-GA-30342/35942172_zpid/
3964 Briarcliff Rd NE,33.85104,-84.283286,ATLANTA,GA,30345,390000,207,5,4,1883,https://www.zillow.com/homedetails/3964-Briarcliff-Rd-NE-Atlanta-GA-30345/14552781_zpid/
3964 N Stratford Rd NE,33.86337,-84.36295,ATLANTA,GA,30342,1310000,313,4,5,4168,https://www.zillow.com/homedetails/3964-N-Stratford-Rd-NE-Atlanta-GA-30342/35927881_zpid/
3974 Otter Dam Ct,33.65131,-84.529686,ATLANTA,GA,30349,176700,77,4,3,2268,https://www.zillow.com/homedetails/3974-Otter-Dam-Ct-Atlanta-GA-30349/88814687_zpid/
3974 Peachtree Dunwoody Rd NE,33.863648,-84.358953,ATLANTA,GA,30342,2250000,296,5,7,7582,https://www.zillow.com/homedetails/3974-Peachtree-Dunwoody-Rd-NE-Atlanta-GA-30342/35927928_zpid/
3977 Bakers Ferry Rd SW,33.755539,-84.518416,ATLANTA,GA,30331,162500,124,3,2,1302,https://www.zillow.com/homedetails/3977-Bakers-Ferry-Rd-SW-Atlanta-GA-30331/35871848_zpid/
398 Baker Cir NW,33.768033,-84.460861,ATLANTA,GA,30318,76900,57,4,2,1396,https://www.zillow.com/homedetails/398-Baker-Cir-NW-Atlanta-GA-30318/35857110_zpid/
3982 N Ivy Rd NE,33.863844,-84.365926,ATLANTA,GA,30342,617500,208,3,3,2964,https://www.zillow.com/homedetails/3982-N-Ivy-Rd-NE-Atlanta-GA-30342/35927849_zpid/
3985 Arden Way NE,33.864115,-84.363655,ATLANTA,GA,30342,652000,253,5,3,2576,https://www.zillow.com/homedetails/3985-Arden-Way-NE-Atlanta-GA-30342/35927869_zpid/
3985 Lynfield Ct,33.646851,-84.583728,ATLANTA,GA,30349,295500,118,5,5,2504,https://www.zillow.com/homedetails/3985-Lynfield-Ct-Atlanta-GA-30349/35958828_zpid/
3986 Saint Clair Ct Ne,33.909556,-84.329603,Brookhaven,GA,30319,474000,128,5,4,3691,https://www.zillow.com/homedetails/3986-Saint-Clair-Ct-Ne-Brookhaven-GA-30319/2090767531_zpid/
3987 Adamsville Dr SW,33.761847,-84.518258,ATLANTA,GA,30331,20000,19,3,1,1048,https://www.zillow.com/homedetails/3987-Adamsville-Dr-SW-Atlanta-GA-30331/35871562_zpid/
399 Collier Rd NW,33.809276,-84.399467,ATLANTA,GA,30309,620000,307,3,3,2014,https://www.zillow.com/homedetails/399-Collier-Rd-NW-Atlanta-GA-30309/35908332_zpid/
3995 Rutgers Dr SW,33.760692,-84.518441,ATLANTA,GA,30331,120000,126,5,2,950,https://www.zillow.com/homedetails/3995-Rutgers-Dr-SW-Atlanta-GA-30331/35871545_zpid/
4 Arden Moor NW,33.837402,-84.402875,ATLANTA,GA,30305,900000,241,4,5,3726,https://www.zillow.com/homedetails/4-Arden-Moor-NW-Atlanta-GA-30305/35907541_zpid/
4 Nacoochee Pl NW,33.819713,-84.391892,ATLANTA,GA,30305,1450000,420,3,5,3452,https://www.zillow.com/homedetails/4-Nacoochee-Pl-NW-Atlanta-GA-30305/35901281_zpid/
40 Aberdeen St NE,33.754595,-84.345027,ATLANTA,GA,30307,390000,292,3,2,1332,https://www.zillow.com/homedetails/40-Aberdeen-St-NE-Atlanta-GA-30307/14467855_zpid/
40 Daniel St SE APT 3,33.753196,-84.370615,ATLANTA,GA,30312,168000,241,2,1,697,https://www.zillow.com/homedetails/40-Daniel-St-SE-APT-3-Atlanta-GA-30312/69381000_zpid/
40 Griffin St NW,33.755776,-84.411986,ATLANTA,GA,30314,73000,31,3,2,2352,https://www.zillow.com/homedetails/40-Griffin-St-NW-Atlanta-GA-30314/71746218_zpid/
40 Whitefoord Ave NE,33.754508,-84.342434,ATLANTA,GA,30307,335000,313,3,2,1067,https://www.zillow.com/homedetails/40-Whitefoord-Ave-NE-Atlanta-GA-30307/14467291_zpid/
400 Brickworks Cir NE # 405,33.758958,-84.363002,ATLANTA,GA,30307,457500,297,2,3,1540,https://www.zillow.com/homedetails/400-Brickworks-Cir-NE-405-Atlanta-GA-30307/65460889_zpid/
400 E Rhinehill Rd SE,33.691826,-84.375973,ATLANTA,GA,30315,63000,31,6,2,2000,https://www.zillow.com/homedetails/400-E-Rhinehill-Rd-SE-Atlanta-GA-30315/35876144_zpid/
400 Illinois Ave NW,33.766102,-84.452119,ATLANTA,GA,30314,76200,52,4,2,1441,https://www.zillow.com/homedetails/400-Illinois-Ave-NW-Atlanta-GA-30314/35855832_zpid/
400 Lindsey Dr SE,33.694937,-84.375966,ATLANTA,GA,30315,159900,104,3,2,1536,https://www.zillow.com/homedetails/400-Lindsey-Dr-SE-Atlanta-GA-30315/35876054_zpid/
400 Lynhurst Dr SW,33.744734,-84.489882,ATLANTA,GA,30311,82500,46,3,1.5,1759,https://www.zillow.com/homedetails/400-Lynhurst-Dr-SW-Atlanta-GA-30311/35870605_zpid/
400 Village Pkwy NE APT 131,33.767157,-84.359843,ATLANTA,GA,30306,590000,264,3,2,2230,https://www.zillow.com/homedetails/400-Village-Pkwy-NE-APT-131-Atlanta-GA-30306/82613380_zpid/
400 W Peachtree St NW UNIT 1115,33.765127,-84.388189,ATLANTA,GA,30308,202000,248,1,1,814,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-1115-Atlanta-GA-30308/88822821_zpid/
400 W Peachtree St NW UNIT 1307,33.765127,-84.388189,ATLANTA,GA,30308,194000,265,1,1,730,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-1307-Atlanta-GA-30308/88823404_zpid/
400 W Peachtree St NW UNIT 1415,33.765127,-84.388189,ATLANTA,GA,30308,195000,267,1,1,729,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-1415-Atlanta-GA-30308/88819612_zpid/
400 W Peachtree St NW UNIT 1513,33.765127,-84.388189,ATLANTA,GA,30308,306000,271,2,2,1127,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-1513-Atlanta-GA-30308/88810678_zpid/
400 W Peachtree St NW UNIT 1610,33.765127,-84.388189,ATLANTA,GA,30308,194736,266,1,1,730,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-1610-Atlanta-GA-30308/88818674_zpid/
400 W Peachtree St NW UNIT 1703,33.765127,-84.388189,ATLANTA,GA,30308,200000,269,1,1,743,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-1703-Atlanta-GA-30308/88813416_zpid/
400 W Peachtree St NW UNIT 1707,33.765127,-84.388189,ATLANTA,GA,30308,195000,267,1,1,730,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-1707-Atlanta-GA-30308/88815142_zpid/
400 W Peachtree St NW UNIT 1709,33.765127,-84.388189,ATLANTA,GA,30308,185000,242,1,1,763,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-1709-Atlanta-GA-30308/88822268_zpid/
400 W Peachtree St NW UNIT 1910,33.765127,-84.388189,ATLANTA,GA,30308,218000,298,1,1,730,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-1910-Atlanta-GA-30308/88819461_zpid/
400 W Peachtree St NW UNIT 1911,33.765127,-84.388189,ATLANTA,GA,30308,325000,302,2,2,1075,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-1911-Atlanta-GA-30308/88810292_zpid/
400 W Peachtree St NW UNIT 2103,33.765127,-84.388189,ATLANTA,GA,30308,208000,279,1,1,743,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2103-Atlanta-GA-30308/88822598_zpid/
400 W Peachtree St NW UNIT 2116,33.765127,-84.388189,ATLANTA,GA,30308,205000,264,1,1,776,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2116-Atlanta-GA-30308/88813603_zpid/
400 W Peachtree St NW UNIT 2311,33.765127,-84.388189,ATLANTA,GA,30308,325000,302,2,2,1075,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2311-Atlanta-GA-30308/88824154_zpid/
400 W Peachtree St NW UNIT 2316,33.765127,-84.388189,ATLANTA,GA,30308,205000,264,1,1,776,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2316-Atlanta-GA-30308/88822202_zpid/
400 W Peachtree St NW UNIT 2512,33.765127,-84.388189,ATLANTA,GA,30308,199000,267,1,1,745,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2512-Atlanta-GA-30308/88826905_zpid/
400 W Peachtree St NW UNIT 2515,33.765127,-84.388189,ATLANTA,GA,30308,219000,300,1,1,729,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2515-Atlanta-GA-30308/88828990_zpid/
