title,address,latitude,longitude,city,state,postal_code,price,#bedrooms,#bathrooms,sqft,real estate provider,url
House For Sale,6445 Emerald Pointe Cir,33.581526,-84.480356,College Park,GA,30349,"$96,500 ",3,2,948,,https://www.zillow.com/homedetails/6445-Emerald-Pointe-Cir-College-Park-GA-30349/35821544_zpid/
House For Sale,3639 Lake Estates Way # 22,33.654634,-84.524842,Atlanta,GA,30349,"$465,000 ",6,5,"5,050","Atlanta Realtors, LLC",https://www.zillow.com/homedetails/3639-Lake-Estates-Way-22-Atlanta-GA-30349/2091965966_zpid/
House For Sale,4200 Ben Hill Rd,33.640756,-84.512605,Atlanta,GA,30349,"$259,900 ",3,2,"1,765",,https://www.zillow.com/homedetails/4200-Ben-Hill-Rd-Atlanta-GA-30349/35958203_zpid/
House For Sale,6452 Dekeon Dr,33.637431,-84.601269,Atlanta,GA,30349,"$149,900 ",4,3,"2,760","Brass Key Brokers, Inc.",https://www.zillow.com/homedetails/6452-Dekeon-Dr-Atlanta-GA-30349/88825814_zpid/
House For Sale,150 El Monte Ct,33.585271,-84.496931,Atlanta,GA,30349,"$169,000 ",4,3,"3,597",BHGRE METRO BROKERS,https://www.zillow.com/homedetails/150-El-Monte-Ct-Atlanta-GA-30349/35821681_zpid/
Foreclosure,2689 Wolf Lake Dr SW,33.672092,-84.58234,Atlanta,GA,30349,"$252,700 ",5,3,"2,768",RE/MAX Advantage,https://www.zillow.com/homedetails/2689-Wolf-Lake-Dr-SW-Atlanta-GA-30349/69376379_zpid/
House For Sale,3533 Augusta St,33.606684,-84.503425,Atlanta,GA,30349,"$140,000 ",3,3,"1,550",Mark Spain Real Estate,https://www.zillow.com/homedetails/3533-Augusta-St-Atlanta-GA-30349/97995957_zpid/
Condo For Sale,1602 Pine Tree Trl,33.566911,-84.47833,Atlanta,GA,30349,"$59,900 ",3,3,"1,466",,https://www.zillow.com/homedetails/1602-Pine-Tree-Trl-Atlanta-GA-30349/35823366_zpid/
Condo For Sale,1602 Pine Tree Trl # A,33.566911,-84.47833,Atlanta,GA,30349,"$59,900 ",3,3,"1,466",,https://www.zillow.com/homedetails/1602-Pine-Tree-Trl-A-Atlanta-GA-30349/2092149957_zpid/
House For Sale,3280 Devilla Trce,33.583716,-84.495174,College Park,GA,30349,"$120,000 ",3,3,"1,350",Berkshire Hathaway HomeServices Georgia Properties - Fayetteville Office,https://www.zillow.com/homedetails/3280-Devilla-Trce-College-Park-GA-30349/35822214_zpid/
New Construction,5091 Rapahoe Trl,33.621568,-84.551187,Atlanta,GA,30349,"$197,476 ",3,3,"1,950",,https://www.zillow.com/homedetails/5091-Rapahoe-Trl-Atlanta-GA-30349/2092189950_zpid/
New Construction,4710 Brookwood Pl,33.62754,-84.55357,Atlanta,GA,30349,"$228,200 ",5,3,"2,802",,https://www.zillow.com/homedetails/4710-Brookwood-Pl-Atlanta-GA-30349/2092192480_zpid/
New Construction,5629 Grande River Rd # SGHDWZ,33.60189,-84.445846,College Park,GA,30349,"$171,500 ",4,3,"1,852",,https://www.zillow.com/community/river-station/2092196643_zpid/
New Construction,5629 Grande River Rd # ROCRD3,33.60189,-84.445846,College Park,GA,30349,"$220,400 ",4,3,"3,468",,https://www.zillow.com/community/river-station/2092196632_zpid/
New Construction,5629 Grande River Rd # F1URNH,33.60189,-84.445846,College Park,GA,30349,"$204,700 ",4,3,"2,760",,https://www.zillow.com/community/river-station/2092196629_zpid/
New Construction,5629 Grande River Rd # PL4QZL,33.60189,-84.445846,College Park,GA,30349,"$185,400 ",4,3,"2,297",,https://www.zillow.com/community/river-station/2092196642_zpid/
New Construction,5629 Grande River Rd # Y9Y2K4,33.60189,-84.445846,College Park,GA,30349,"$217,900 ",5,4,"3,166",,https://www.zillow.com/community/river-station/2092196636_zpid/
New Construction,5629 Grande River Rd # LKLMOS,33.60189,-84.445846,College Park,GA,30349,"$160,500 ",3,3,"1,663",,https://www.zillow.com/community/river-station/2092196631_zpid/
New Construction,5629 Grande River Rd # C5ZOHA,33.60189,-84.445846,College Park,GA,30349,"$204,200 ",5,3,"3,012",,https://www.zillow.com/community/river-station/2092196638_zpid/
New Construction,5629 Grande River Rd # GFWFUF,33.60189,-84.445846,College Park,GA,30349,"$178,500 ",4,3,"1,976",,https://www.zillow.com/community/river-station/2092196641_zpid/
New Construction,5629 Grande River Rd # Q053PR,33.60189,-84.445846,College Park,GA,30349,"$189,100 ",4,3,"2,750",,https://www.zillow.com/community/river-station/2092196634_zpid/
New Construction,5629 Grande River Rd # 80946T,33.60189,-84.445846,College Park,GA,30349,"$165,500 ",3,3,"1,708",,https://www.zillow.com/community/river-station/2092196633_zpid/
New Construction,5629 Grande River Rd # Z6HC33,33.60189,-84.445846,College Park,GA,30349,"$168,500 ",3,3,"1,777",,https://www.zillow.com/community/river-station/2092196640_zpid/
New Construction,5629 Grande River Rd # 5B2RLF,33.60189,-84.445846,College Park,GA,30349,"$175,500 ",3,3,"1,920",,https://www.zillow.com/community/river-station/2092196635_zpid/
New Construction,5629 Grande River Rd # NW8IBW,33.60189,-84.445846,College Park,GA,30349,"$194,400 ",4,3,"2,762",,https://www.zillow.com/community/river-station/2092196639_zpid/
New Construction,4951 Rapahoe Trl # 68XCV2,33.62239,-84.553985,Atlanta,GA,30349,"$209,990 ",4,3,"2,169",,https://www.zillow.com/community/parkway-villages/2092198746_zpid/
New Construction,4951 Rapahoe Trl # Y2X4DV,33.62239,-84.553985,Atlanta,GA,30349,"$220,990 ",4,3,"2,484",,https://www.zillow.com/community/parkway-villages/2092198745_zpid/
New Construction,4951 Rapahoe Trl # 1WRIUT,33.62239,-84.553985,Atlanta,GA,30349,"$197,990 ",4,3,"1,976",,https://www.zillow.com/community/parkway-villages/2092198744_zpid/
New Construction,4951 Rapahoe Trl # VYFVEK,33.62239,-84.553985,Atlanta,GA,30349,"$195,990 ",3,3,"1,950",,https://www.zillow.com/community/parkway-villages/2092198743_zpid/
New Construction,4951 Rapahoe Trl # TB51FP,33.62239,-84.553985,Atlanta,GA,30349,"$231,990 ",5,3,"2,802",,https://www.zillow.com/community/parkway-villages/2092198742_zpid/
New Construction,7174 Demeter Dr # QEPVLQ,33.650515,-84.620072,Atlanta,GA,30349,"$258,990 ",4,3,"2,672",,https://www.zillow.com/community/camden-manor/2092198578_zpid/
New Construction,4951 Rapahoe Trl # NNQQBJ,33.62239,-84.553985,Atlanta,GA,30349,"$193,990 ",3,3,"1,920",,https://www.zillow.com/community/parkway-villages/2092198747_zpid/
New Construction,3989 Makeover Ct # 6G420T,33.60637,-84.518541,Atlanta,GA,30349,"$166,990 ",4,2,"1,862",,https://www.zillow.com/community/riggins-ridge/2092198866_zpid/
New Construction,7174 Demeter Dr # SEURDW,33.650515,-84.620072,Atlanta,GA,30349,"$275,990 ",5,4,"3,363",,https://www.zillow.com/community/camden-manor/2092198588_zpid/
New Construction,7174 Demeter Dr # TFBJIH,33.650515,-84.620072,Atlanta,GA,30349,"$252,990 ",4,4,"2,635",,https://www.zillow.com/community/camden-manor/2092198582_zpid/
New Construction,7174 Demeter Dr # 3RLD71,33.650515,-84.620072,Atlanta,GA,30349,"$257,990 ",4,3,"3,040",,https://www.zillow.com/community/camden-manor/2092198580_zpid/
New Construction,7174 Demeter Dr # FCPF0F,33.650515,-84.620072,Atlanta,GA,30349,"$263,990 ",4,3,"3,236",,https://www.zillow.com/community/camden-manor/2092198586_zpid/
New Construction,3989 Makeover Ct # 1AEPKU,33.60637,-84.518541,Atlanta,GA,30349,"$187,990 ",5,4,"2,511",,https://www.zillow.com/community/riggins-ridge/2092198867_zpid/
New Construction,7174 Demeter Dr # IW6RC4,33.650515,-84.620072,Atlanta,GA,30349,"$245,990 ",4,2,"2,250",,https://www.zillow.com/community/camden-manor/2092198581_zpid/
New Construction,3989 Makeover Ct # 4GN6VC,33.60637,-84.518541,Atlanta,GA,30349,"$193,990 ",4,3,"2,890",,https://www.zillow.com/community/riggins-ridge/2092198872_zpid/
New Construction,7174 Demeter Dr # ANT9QQ,33.650515,-84.620072,Atlanta,GA,30349,"$240,990 ",3,2,"1,802",,https://www.zillow.com/community/camden-manor/2092198584_zpid/
New Construction,7174 Demeter Dr # SEKRS4,33.650515,-84.620072,Atlanta,GA,30349,"$254,990 ",4,3,"2,544",,https://www.zillow.com/community/camden-manor/2092198579_zpid/
New Construction,3989 Makeover Ct # WZMTDO,33.60637,-84.518541,Atlanta,GA,30349,"$175,990 ",4,3,"2,174",,https://www.zillow.com/community/riggins-ridge/2092198868_zpid/
New Construction,3989 Makeover Ct # Z79Z08,33.60637,-84.518541,Atlanta,GA,30349,"$181,990 ",5,3,"2,361",,https://www.zillow.com/community/riggins-ridge/2092198864_zpid/
New Construction,793 Python Dr,33.649217,-84.619811,Atlanta,GA,30349,"$258,212 ",4,3,"2,635",,https://www.zillow.com/homedetails/793-Python-Dr-Atlanta-GA-30349/2092198594_zpid/
New Construction,4738 Brookwood Pl,33.62239,-84.553985,Atlanta,GA,30349,"$221,580 ",4,3,"2,484",,https://www.zillow.com/homedetails/4738-Brookwood-Pl-Atlanta-GA-30349/2092211404_zpid/
House For Sale,662 Katy Crk,33.637066,-84.553238,Atlanta,GA,30349,"$862,500 ",5,6,"8,484",Millennial Properties Realty,https://www.zillow.com/homedetails/662-Katy-Crk-Atlanta-GA-30349/82631068_zpid/
New Construction,6004 Nile Ct # 122,33.604796,-84.443932,Atlanta,GA,30349,"$178,470 ",3,3,"1,774",D.R. Horton Realty of GA Inc.,https://www.zillow.com/homedetails/6004-Nile-Ct-122-Atlanta-GA-30349/2092379724_zpid/
Townhouse For Sale,5500 Park Pl S,33.605346,-84.442838,Atlanta,GA,30349,"$55,000 ",2,2,"1,320",VIRTUAL PROPERTIES REALTY BIZ,https://www.zillow.com/homedetails/5500-Park-Pl-S-Atlanta-GA-30349/2092399841_zpid/
New Construction,7324 Demeter Dr,33.650415,-84.620007,Atlanta,GA,30349,"$325,384 ",5,4,"3,363",D.R. Horton Realty of Georgia,https://www.zillow.com/homedetails/7324-Demeter-Dr-Atlanta-GA-30349/2092425003_zpid/
House For Sale,4208 Sublime Trl,33.637804,-84.575,Atlanta,GA,30349,"$239,900 ",4,3,"3,071",NewHomes NewHomes LLC,https://www.zillow.com/homedetails/4208-Sublime-Trl-Atlanta-GA-30349/112434674_zpid/
House For Sale,4231 Blanton Ave SW,33.691185,-84.52442,Atlanta,GA,30331,"$110,000 ",4,3,"1,204",Coldwell Banker Residential Brokerage - Perimeter,https://www.zillow.com/homedetails/4231-Blanton-Ave-SW-Atlanta-GA-30331/35875185_zpid/
House For Sale,642 Fairburn Rd NW,33.772959,-84.500551,Atlanta,GA,30331,"$19,998 ",2,1,"1,000",Virtual Properties Realty.com,https://www.zillow.com/homedetails/642-Fairburn-Rd-NW-Atlanta-GA-30331/2090271012_zpid/
House For Sale,6996 Talkeetna Ct SW,33.680404,-84.615719,Atlanta,GA,30331,"$255,000 ",5,3,"3,276",SOLID SOURCE REALTY GA LLC,https://www.zillow.com/homedetails/6996-Talkeetna-Ct-SW-Atlanta-GA-30331/82620829_zpid/
Townhouse For Sale,4028 Princeton Lakes Pass SW,33.658746,-84.517115,Atlanta,GA,30331,"$204,000 ",3,3,"1,968",SOLID SOURCE REALTY GA LLC,https://www.zillow.com/homedetails/4028-Princeton-Lakes-Pass-SW-Atlanta-GA-30331/171603076_zpid/
New Construction,2564 Saint Paul Dr SW,33.688433,-84.566264,Atlanta,GA,30331,"$332,900 ",4,4,"3,384",,https://www.zillow.com/homedetails/2564-Saint-Paul-Dr-SW-Atlanta-GA-30331/171496220_zpid/
New Construction,2557 Ozella Pl SW,33.688149,-84.565982,Atlanta,GA,30331,"$332,900 ",4,4,"3,384",,https://www.zillow.com/homedetails/2557-Ozella-Pl-SW-Atlanta-GA-30331/171496230_zpid/
New Construction,2517 Ozella Pl SW,33.689042,-84.565665,Atlanta,GA,30331,"$335,900 ",5,3,"3,070",,https://www.zillow.com/homedetails/2517-Ozella-Pl-SW-Atlanta-GA-30331/171496226_zpid/
New Construction,2547 Ozella Pl SW,33.688368,-84.565945,Atlanta,GA,30331,"$335,900 ",4,3,"3,070",,https://www.zillow.com/homedetails/2547-Ozella-Pl-SW-Atlanta-GA-30331/171496229_zpid/
New Construction,2567 Ozella Pl SW,33.687927,-84.565906,Atlanta,GA,30331,"$335,900 ",4,3,"3,070",,https://www.zillow.com/homedetails/2567-Ozella-Pl-SW-Atlanta-GA-30331/171496231_zpid/
Condo For Sale,3630 Utoy Dr SW UNIT 3630,33.738213,-84.507521,Atlanta,GA,30331,"$114,000 ",4,4,"1,496",Berkshire Hathaway HomeServices Georgia Properties - Midtown Office,https://www.zillow.com/homedetails/3630-Utoy-Dr-SW-UNIT-3630-Atlanta-GA-30331/2090290791_zpid/
House For Sale,2658 Jacanar Ln SW,33.683255,-84.585521,Atlanta,GA,30331,"$535,000 ",5,4,"4,200",PalmerHouse Properties,https://www.zillow.com/homedetails/2658-Jacanar-Ln-SW-Atlanta-GA-30331/171497833_zpid/
Condo For Sale,3897 Princeton Lakes Pass SW,33.659694,-84.51605,Atlanta,GA,30331,"$158,900 ",2,3,"1,600",PalmerHouse Properties & Assoc,https://www.zillow.com/homedetails/3897-Princeton-Lakes-Pass-SW-Atlanta-GA-30331/88827593_zpid/
House For Sale,310 Stonecastle Pass SW,33.709319,-84.561678,Atlanta,GA,30331,"$334,700 ",4,4,"3,279",Re/Max Premier,https://www.zillow.com/homedetails/310-Stonecastle-Pass-SW-Atlanta-GA-30331/65451463_zpid/
Auction,3215 Wellington Walk SW,33.662954,-84.516527,Atlanta,GA,30331,"$127,000 ",3,2.5,"1,742",,https://www.zillow.com/homedetails/3215-Wellington-Walk-SW-Atlanta-GA-30331/71755266_zpid/
House For Sale,2309 Capella Cir SW,33.688524,-84.620681,Atlanta,GA,30331,"$149,900 ",3,3,"1,955",Solid Source Realty Inc.,https://www.zillow.com/homedetails/2309-Capella-Cir-SW-Atlanta-GA-30331/125815693_zpid/
House For Sale,3805 Village Dr SW,33.716444,-84.512686,Atlanta,GA,30331,"$179,000 ",3,2,"1,704",BHGRE Metro Brokers,https://www.zillow.com/homedetails/3805-Village-Dr-SW-Atlanta-GA-30331/35891831_zpid/
House For Sale,3094 Abbey Dr SW,33.668281,-84.508477,Atlanta,GA,30331,"$314,900 ",5,4,"3,471",,https://www.zillow.com/homedetails/3094-Abbey-Dr-SW-Atlanta-GA-30331/82613522_zpid/
New Construction,4892 Albany Way # 8SIS9,33.653761,-84.551211,Atlanta,GA,30331,"$318,990 ",6,4,"3,776",,https://www.zillow.com/community/bedford-estates/2093731575_zpid/
House For Sale,3422 Dale Ln SW,33.693826,-84.500694,Atlanta,GA,30331,"$70,000 ",3,2,"1,933",FIRST PREMIER REALTY GROUP INC,https://www.zillow.com/homedetails/3422-Dale-Ln-SW-Atlanta-GA-30331/35873978_zpid/
House For Sale,3795 Hempstead Way,33.680403,-84.511362,Atlanta,GA,30331,"$180,000 ",3,3,"2,248",Maximum One Realtor Partners,https://www.zillow.com/homedetails/3795-Hempstead-Way-Atlanta-GA-30331/98015515_zpid/
House For Sale,3720 Cranford Ct SW,33.715,-84.505456,Atlanta,GA,30331,"$278,000 ",4,4,"2,404",,https://www.zillow.com/homedetails/3720-Cranford-Ct-SW-Atlanta-GA-30331/65464787_zpid/
House For Sale,1900 King George Ln SW,33.702868,-84.514889,Atlanta,GA,30331,"$125,000 ",5,5,"1,516",Coldwell Banker Residential Brokerage - Buckhead West Paces Ferry,https://www.zillow.com/homedetails/1900-King-George-Ln-SW-Atlanta-GA-30331/35887098_zpid/
House For Sale,3136 Garden Walk SW,33.663956,-84.514547,Atlanta,GA,30331,"$238,000 ",4,4,"2,330",SOLID SOURCE REALTY GA LLC,https://www.zillow.com/homedetails/3136-Garden-Walk-SW-Atlanta-GA-30331/82631936_zpid/
House For Sale,1085 Regency Center Dr SW,33.727894,-84.530148,Atlanta,GA,30331,"$315,000 ",4,4,"2,982",BHGRE METRO BROKERS,https://www.zillow.com/homedetails/1085-Regency-Center-Dr-SW-Atlanta-GA-30331/35879170_zpid/
New Construction,4892 Albany Way # 2RIXWJ,33.653761,-84.551211,Atlanta,GA,30331,"$294,990 ",3,2,"2,757",,https://www.zillow.com/community/bedford-estates/2093731581_zpid/
New Construction,2715 Summit Pkwy SW # DIPCJL,33.6814,-84.5967,Atlanta,GA,30331,"$269,990 ",5,4,"3,905",,https://www.zillow.com/community/summit-at-stonewall-tell/2101243760_zpid/
House For Sale,3663 Croft Pl NW,33.775541,-84.507467,Atlanta,GA,30331,"$55,000 ",3,1,"1,025",Trep LLC,https://www.zillow.com/homedetails/3663-Croft-Pl-NW-Atlanta-GA-30331/65449065_zpid/
House For Sale,6400 Stonelake Dr SW,33.679992,-84.595883,Atlanta,GA,30331,"$209,900 ",4,3,"3,000",MAXIMUM ONE REALTY GREATER ATL,https://www.zillow.com/homedetails/6400-Stonelake-Dr-SW-Atlanta-GA-30331/69370600_zpid/
New Construction,2715 Summit Pkwy SW # P2YEZH,33.6814,-84.5967,Atlanta,GA,30331,"$252,990 ",4,4,"3,363",,https://www.zillow.com/community/summit-at-stonewall-tell/2101243765_zpid/
New Construction,2340 Barrington Trace Cir SW,33.686738,-84.548997,Atlanta,GA,30331,"$399,900 ",5,5,"3,953",,https://www.zillow.com/homedetails/2340-Barrington-Trace-Cir-SW-Atlanta-GA-30331/2090387918_zpid/
New Construction,315 Freeman Ter SW,33.688292,-84.545638,Atlanta,GA,30331,"$397,900 ",5,5,"3,722",,https://www.zillow.com/homedetails/315-Freeman-Ter-SW-Atlanta-GA-30331/2090387932_zpid/
New Construction,2336 Barrington Trace Cir SW,33.686741,-84.549313,Atlanta,GA,30331,"$405,900 ",5,5,"3,722",,https://www.zillow.com/homedetails/2336-Barrington-Trace-Cir-SW-Atlanta-GA-30331/2090387930_zpid/
Auction,4925 Promenade Dr SW,33.708054,-84.545411,Atlanta,GA,30331,"$118,000 ",4,3,"1,480",,https://www.zillow.com/homedetails/4925-Promenade-Dr-SW-Atlanta-GA-30331/65451234_zpid/
Auction,3787 Stephanie Dr SW,33.674552,-84.512367,Atlanta,GA,30331,"$70,000 ",3,1.5,"1,125",,https://www.zillow.com/homedetails/3787-Stephanie-Dr-SW-Atlanta-GA-30331/35876679_zpid/
House For Sale,3629 Rolling Green Rdg SW,33.707216,-84.506133,Atlanta,GA,30331,"$244,900 ",4,3,"2,229",,https://www.zillow.com/homedetails/3629-Rolling-Green-Rdg-SW-Atlanta-GA-30331/65448535_zpid/
House For Sale,2893 Cambridge Dr SW,33.676748,-84.505701,Atlanta,GA,30331,"$179,000 ",3,2,"1,110",VICI REAL ESTATE,https://www.zillow.com/homedetails/2893-Cambridge-Dr-SW-Atlanta-GA-30331/35874260_zpid/
House For Sale,155 Waterway Ct SW,33.684766,-84.601111,Atlanta,GA,30331,"$221,900 ",3,3,"3,594",Berkshire Hathaway HomeServices Georgia Properties - Buckhead Office,https://www.zillow.com/homedetails/155-Waterway-Ct-SW-Atlanta-GA-30331/82615730_zpid/
House For Sale,2380 Fairway Cir SW,33.689021,-84.537507,Atlanta,GA,30331,"$89,999 ",4,3,"1,092",MUFFLEY & ASSOCIATES,https://www.zillow.com/homedetails/2380-Fairway-Cir-SW-Atlanta-GA-30331/35886027_zpid/
New Construction,4892 Albany Way # B8NT6E,33.653761,-84.551211,Atlanta,GA,30331,"$304,990 ",5,4,"3,370",,https://www.zillow.com/community/bedford-estates/2093731574_zpid/
Auction,4380 Greenleaf Cir SW,33.682823,-84.540527,Atlanta,GA,30331,"$59,000 ",3,2,"1,200",,https://www.zillow.com/homedetails/4380-Greenleaf-Cir-SW-Atlanta-GA-30331/65451028_zpid/
House For Sale,1300 Regency Center Dr SW,33.733229,-84.534324,Atlanta,GA,30331,"$440,000 ",4,5,"4,330",SoldByJones Realty Inc.,https://www.zillow.com/homedetails/1300-Regency-Center-Dr-SW-Atlanta-GA-30331/35880480_zpid/
Condo For Sale,3030 Deerborne Ct SW,33.671168,-84.514895,Atlanta,GA,30331,"$99,000 ",3,3,"1,470",EXP Realty LLC,https://www.zillow.com/homedetails/3030-Deerborne-Ct-SW-Atlanta-GA-30331/108604034_zpid/
House For Sale,2600 Essex Ln SW # 10,33.686582,-84.55797,Atlanta,GA,30331,"$339,000 ",6,4,"2,304",,https://www.zillow.com/homedetails/2600-Essex-Ln-SW-10-Atlanta-GA-30331/65463248_zpid/
House For Sale,3531 Mount Gilead Rd SW,33.702101,-84.504307,Atlanta,GA,30331,"$129,900 ",4,2,"1,996",Re/Max Pure,https://www.zillow.com/homedetails/3531-Mount-Gilead-Rd-SW-Atlanta-GA-30331/35873266_zpid/
New Construction,4892 Albany Way # D3DL6K,33.653761,-84.551211,Atlanta,GA,30331,"$329,990 ",5,4,"3,941",,https://www.zillow.com/community/bedford-estates/2093731578_zpid/
House For Sale,685 Bolton Rd NW,33.773057,-84.506915,Atlanta,GA,30331,"$30,000 ",3,1,975,Berkshire Hathaway HomeServices Georgia Properties - Midtown Office,https://www.zillow.com/homedetails/685-Bolton-Rd-NW-Atlanta-GA-30331/65449175_zpid/
For Sale by Owner,4606 Campbellton Rd SW,33.694093,-84.538974,Atlanta,GA,30331,"$64,900 ",3,1,"1,353",,https://www.zillow.com/homedetails/4606-Campbellton-Rd-SW-Atlanta-GA-30331/65441669_zpid/
House For Sale,3479 Thompson Dr NW,33.762021,-84.50143,Atlanta,GA,30331,"$50,000 ",4,2,906,BHGRE Metro Brokers,https://www.zillow.com/homedetails/3479-Thompson-Dr-NW-Atlanta-GA-30331/35872433_zpid/
New Construction,2715 Summit Pkwy SW # D42P0F,33.6814,-84.5967,Atlanta,GA,30331,"$219,990 ",3,2,"2,237",,https://www.zillow.com/community/summit-at-stonewall-tell/2101243766_zpid/
New Construction,2715 Summit Pkwy SW # M6DBNB,33.6814,-84.5967,Atlanta,GA,30331,"$243,990 ",4,3,"2,672",,https://www.zillow.com/community/summit-at-stonewall-tell/2101243768_zpid/
House For Sale,207 Harwell Rd NW,33.758495,-84.495166,Atlanta,GA,30331,"$116,000 ",4,3,"1,398",INNOVATIONS REALTY GROUP,https://www.zillow.com/homedetails/207-Harwell-Rd-NW-Atlanta-GA-30331/35870815_zpid/
House For Sale,1948 Sandcreek Dr SW,33.705978,-84.544218,Atlanta,GA,30331,"$159,000 ",4,3,"1,520",Virtual Properties Realty.com,https://www.zillow.com/homedetails/1948-Sandcreek-Dr-SW-Atlanta-GA-30331/35885387_zpid/
House For Sale,130 Wynfield Way SW,33.706876,-84.536732,Atlanta,GA,30331,"$465,000 ",5,4,"3,733",,https://www.zillow.com/homedetails/130-Wynfield-Way-SW-Atlanta-GA-30331/65462317_zpid/
House For Sale,465 Carriage Gate Trl SW,33.706442,-84.540017,Atlanta,GA,30331,"$420,000 ",6,5,"3,584",Bryant Realty Inc.,https://www.zillow.com/homedetails/465-Carriage-Gate-Trl-SW-Atlanta-GA-30331/65462287_zpid/
House For Sale,269 Boulder Park Ln SW,33.751339,-84.50391,Atlanta,GA,30331,"$259,900 ",3,3,"2,702","VIRTUAL PROPERTIES REALTY.NET, LLC",https://www.zillow.com/homedetails/269-Boulder-Park-Ln-SW-Atlanta-GA-30331/69367573_zpid/
House For Sale,140 Wynfield Way SW,33.706578,-84.536802,Atlanta,GA,30331,"$449,000 ",6,5,"3,302",PalmerHouse Properties,https://www.zillow.com/homedetails/140-Wynfield-Way-SW-Atlanta-GA-30331/65462318_zpid/
Condo For Sale,716 Crestwell Cir SW,33.745121,-84.503298,Atlanta,GA,30331,"$74,500 ",2,3,"1,380",,https://www.zillow.com/homedetails/716-Crestwell-Cir-SW-Atlanta-GA-30331/88827790_zpid/
House For Sale,642 Fairburn Rd SW,33.772953,-84.500547,Atlanta,GA,30331,"$19,998 ",2,1,"1,000",Virtual Properties Realty.com,https://www.zillow.com/homedetails/642-Fairburn-Rd-SW-Atlanta-GA-30331/35872130_zpid/
New Construction,4892 Albany Way # DG804U,33.653761,-84.551211,Atlanta,GA,30331,"$289,990 ",4,3,"2,983",,https://www.zillow.com/community/bedford-estates/2093731579_zpid/
House For Sale,1012 Willowood Ln SW,33.727978,-84.540138,Atlanta,GA,30331,"$395,000 ",4,4,"3,773",PalmerHouse Properties,https://www.zillow.com/homedetails/1012-Willowood-Ln-SW-Atlanta-GA-30331/69365493_zpid/
Townhouse For Sale,716 Crestwell Cir SW # 716,33.745121,-84.503298,Atlanta,GA,30331,"$74,500 ",2,3,556,MAXIMUM ONE GREATER ATLANTA REALTORS,https://www.zillow.com/homedetails/716-Crestwell-Cir-SW-716-Atlanta-GA-30331/2090750993_zpid/
House For Sale,584 Alex Dr SW,33.752105,-84.519744,Atlanta,GA,30331,"$77,000 ",4,2,928,Atlanta Home Connections,https://www.zillow.com/homedetails/584-Alex-Dr-SW-Atlanta-GA-30331/35873762_zpid/
House For Sale,3228 Telford Ter SW,33.665488,-84.514243,Atlanta,GA,30331,"$235,000 ",4,3,"2,460",,https://www.zillow.com/homedetails/3228-Telford-Ter-SW-Atlanta-GA-30331/88820396_zpid/
